strain_id,seed_bank,strain_name_raw,awards_raw,breeder_name_raw,cbd_content_raw,cbd_max_raw,cbd_min_raw,cbd_range_raw,cbn_content_raw,climate_raw,description_raw,difficulty_raw,dominant_type_raw,effects_all_raw,flavors_all_raw,flowering_time_raw,flowering_type_raw,generation_raw,genetics_lineage_raw,height_indoor_raw,height_outdoor_raw,height_raw,indica_percentage_raw,is_hybrid_raw,s3_html_key_raw,sativa_percentage_raw,scraped_at_raw,seed_type_raw,source_url_raw,suitable_environments_raw,terpenes_raw,thc_average_raw,thc_content_raw,thc_max_raw,thc_min_raw,thc_range_raw,total_grow_time_raw,yield_indoor_raw,yield_outdoor_raw,breeder_extracted
24761d9c-0703-4aa3-bfa1-50bc9cc88cad,dutch_passion,Shaman,,,,,,,,,,,,,"woody, pine",,,F1,,,,,,True,html/657d34026bd12ff4.html,,2026-01-12T12:55:44.840010,,https://dutch-passion.us/cannabis-seeds/shaman,,,,0.3,0.3,0.3,,,,,Dutch Passion
ceff589e-e6e1-4419-9f27-54dde69bb7c3,dutch_passion,The World's Largest,,s Seeds,,,,,,,,,,,earthy,,,F5,,,,,,False,html/6eed376bd8a59539.html,,2026-01-12T12:55:45.153172,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-auto-sfv-og/prod_8446,,,,20.0,20.0,20.0,,,,,Dutch Passion
bbe4d276-f3f4-4dc0-89ab-566f37be7c82,dutch_passion,The World's Largest,,s Seeds,0.19,,,,,,,,,,earthy,,,F5,,,,,,False,html/c29fa16613f94293.html,,2026-01-12T12:55:45.390723,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-auto-red-tropicana-cookies/prod_9798,,,19.5,,24.0,15.0,15.00-24.00%,,,,Dutch Passion
07cb8474-cb68-4839-a8fc-a5e2109b9bc5,dutch_passion,Auto Red Tropicana Cookies,,,,,,,,,,,,,earthy,,,,,,,,,True,html/44fe76d7f311634a.html,,2026-01-12T12:55:45.672794,,https://dutch-passion.us/cannabis-seeds/auto-red-tropicana-cookies,,,,0.3,0.3,0.3,,,,,Dutch Passion
42cf0b1d-4c3a-4bce-a3d0-b97d01ddd83c,dutch_passion,The World's Largest,,s Seeds,,,,,,,,,Balanced Hybrid,,,,,F5,,,,,50.0,False,html/4226f4488f0d8625.html,50.0,2026-01-12T12:55:45.893302,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-purple-1/prod_393,,,,,,,,,,,Dutch Passion
0896ff91-c395-42fa-a41b-de786e11b648,dutch_passion,The World's Largest,,s Seeds,0.04,,,,,,,,,,,,,F5,,,,,,False,html/dd61e811f8172a67.html,,2026-01-12T12:55:46.150873,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-auto-power-plant/prod_7032,,,,,,,,,,,Dutch Passion
bb58d673-3372-4c45-8d4d-a6058215c96f,dutch_passion,The World's Largest,,s Seeds,,,,,,,,,,,,,,F5,,,,,,False,html/328fdec96d57bfa8.html,,2026-01-12T12:55:46.361085,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-power-plant/prod_392,,,,,,,,,,,Dutch Passion
9dac8640-29e7-4d70-bcf2-9ba09d9755c5,dutch_passion,Power Plant,,,,,,,,,,,,munchies,"earthy, woody",,,,,,,,,True,html/97bc1b1575e874be.html,,2026-01-12T12:55:46.686062,,https://dutch-passion.us/cannabis-seeds/power-plant,,5.0,,0.3,0.3,0.3,,,,,Dutch Passion
77382d6b-7668-4bf9-91e1-72e2eae7c720,dutch_passion,The World's Largest,,s Seeds,,,,,,,,,,,,,,F5,,,,,,False,html/6f6778b9abf8a317.html,,2026-01-12T12:55:46.972885,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-pink-banana-runtz/prod_10076,,5.0,22.5,,25.0,20.0,20-25%,,,,Dutch Passion
715dcf0a-5ae3-456c-b744-efc5c5b7bcaa,dutch_passion,The World's Largest,,s Seeds,,,,,,,,,,,,,,F5,,,,,,False,html/ceef1448fb896a7e.html,,2026-01-12T12:55:47.198760,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-passion-1/prod_389,,,,20.0,20.0,20.0,,,,,Dutch Passion
1e301410-d6bd-4a01-9ae9-069d4d7ee0eb,dutch_passion,Passion #1,,,,,,,,,,,,,woody,,,,,,,5.0,,True,html/57bb180f32e387cf.html,,2026-01-12T12:55:47.498996,,https://dutch-passion.us/cannabis-seeds/passion-1,,,,0.3,0.3,0.3,,,,,Dutch Passion
1aa269ae-1ed9-48bc-afc4-55fd6386466f,dutch_passion,The World's Largest,,s Seeds,0.2,,,,,,,,Balanced Hybrid,,,,,F5,,,,,50.0,False,html/99f219fa1083cd45.html,50.0,2026-01-12T12:55:47.749041,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-orange-hill-special/prod_2742,,,,21.0,21.0,21.0,,,,,Dutch Passion
330c792f-19ba-45c8-ac64-0938bf40db3d,dutch_passion,Orange Hill Special | Dutch Passion | FEM Photoperiod,,Bundles,,,,,,,,,,,,Photoperiod,,,,,,,,,html/97ded4420400f45b.html,,2026-01-12T12:55:47.946025,CBD Dominate,https://multiversebeans.com/product/dutch-passion-orange-hill-special-fem-photo/,,,,,,,,,,,Dutch Passion
2a4569c3-da0c-444c-8588-46fbd2953e99,dutch_passion,Orange Hill Special,,crossing the legendary Orange Bud and Californian,,,,,,,,,Balanced Hybrid,,"earthy, pine",,,,,,,,50.0,True,html/bf16ecf4d80e0543.html,50.0,2026-01-12T12:55:48.229113,,https://dutch-passion.us/cannabis-seeds/orange-hill-special,,,,21.0,21.0,21.0,,,,,Dutch Passion
